C,j	1.0
C,T	2.914213562373095
C,5	2.449489742783178
C,k	3.605551275463989
C,g	3.7416573867739413
C,x	3.6736043311189652
C,N	3.3166247903554
C,q	4.47213595499958
C,G	4.58257569495584
C,X	4.979275508035396
C,7	6.324555320336759
C,h	6.363839778884804
C,l	5.196152422706632
C,L	5.5298192602859695
C,w	2.29128784747792
C,y	4.58257569495584
C,r	2.861477488695216
C,!	2.4901330745937966
j,j	0.0
j,T	2.914213562373095
j,5	2.23606797749979
j,k	3.7416573867739413
j,g	3.605551275463989
j,x	3.6736043311189652
j,N	3.1622776601683795
j,q	4.58257569495584
j,G	4.47213595499958
j,X	4.979275508035396
j,7	6.4031242374328485
j,h	6.363839778884804
j,l	5.0990195135927845
j,L	5.438378738524197
j,w	2.0615528128088303
j,y	4.47213595499958
j,r	2.610070802268069
j,!	2.6862670324438698
T,T	0.3333333333333333
T,5	1.2071067811865475
T,k	1.2071067811865475
T,g	1.2071067811865475
T,x	4.182873156368473
T,N	1.5731321849709863
T,q	2.118033988749895
T,G	2.118033988749895
T,X	4.78843279088705
T,7	4.061552812808831
T,h	5.700708448015204
T,l	7.648459426866259
T,L	7.082676715447022
T,w	4.769407973262389
T,y	6.041381265149109
T,r	4.571841210731153
T,!	3.0683221522711004
5,5	0.0
5,k	1.7320508075688772
5,g	1.4142135623730951
5,x	3.23945122526189
5,N	1.0
5,q	2.449489742783178
5,G	2.23606797749979
5,X	3.9871870732244723
5,7	4.242640687119285
5,h	5.049509756796392
5,l	6.708203932499369
5,L	6.055175020198813
5,w	3.905124837953327
5,y	5.0
5,r	3.793715907719406
5,!	3.2942756312320283
k,k	0.0
k,g	1.0
k,x	4.061552812808831
k,N	1.4142135623730951
k,q	1.0
k,G	1.4142135623730951
k,X	4.355114490673091
k,7	3.0
k,h	5.049509756796392
k,l	8.12403840463596
k,L	7.1869884895859535
k,w	5.408326913195984
k,y	6.164414002968976
k,r	5.028869670264307
k,!	3.9028762620423185
g,g	0.0
g,x	4.061552812808831
g,N	1.0
g,q	1.4142135623730951
g,G	1.0
g,X	4.355114490673091
g,7	3.1622776601683795
g,h	5.049509756796392
g,l	8.06225774829855
g,L	7.117059233715331
g,w	5.315072906367325
g,y	6.082762530298219
g,r	4.914417081813899
g,!	4.040071181316965
x,x	0.3333333333333333
x,N	3.08113883008419
x,q	4.182873156368473
x,G	4.182873156368473
x,X	1.6625703849682212
x,7	5.049509756796392
x,h	3.08113883008419
x,l	5.049509756796392
x,L	3.331398128821681
x,w	3.5700274723201293
x,y	2.342778860141484
x,r	3.6223380756833934
x,!	5.599376516508555
N,N	0.0
N,q	1.7320508075688772
N,G	1.4142135623730951
N,X	3.4565277781904276
N,7	3.3166247903554
N,h	4.300769815329979
N,l	7.211102550927978
N,L	6.135772616878326
N,w	4.6097722286464435
N,y	5.0990195135927845
N,r	4.23388257717028
N,!	4.142038687348302
q,q	0.0
q,G	1.0
q,X	4.122212984588652
q,7	2.0
q,h	4.527355824977709
q,l	8.660254037844387
q,L	7.390347801586998
q,w	6.103277807866851
q,y	6.4031242374328485
q,r	5.564121784396821
q,!	4.866883771759795
G,G	0.0
G,X	4.122212984588652
G,7	2.23606797749979
G,h	4.527355824977709
G,l	8.602325267042627
G,L	7.322316935669967
G,w	6.020797289396148
G,y	6.324555320336759
G,r	5.455761718397638
G,!	4.97433611762157
X,X	0.682842712474619
X,7	4.355114490673091
X,h	1.6625703849682214
X,l	6.309391398392389
X,L	4.039618212492695
X,w	5.0499855430989795
X,y	3.29390894674603
X,r	4.737789692020442
X,!	6.689475841052904
7,7	0.0
7,h	4.061552812808831
7,l	9.9498743710662
7,L	8.155146063449651
7,w	7.697402159170326
7,y	7.280109889280518
7,r	6.993261888141821
7,!	6.83026712828393
h,h	0.3333333333333333
h,l	7.648459426866259
h,L	5.0745984703662765
h,w	6.538236609491476
h,y	4.527355824977709
h,r	6.033970709655665
h,!	7.90572616458486
l,l	0.0
l,L	3.0
l,w	3.0413812651491097
l,y	3.1622776601683795
l,r	3.9050402358304876
l,!	7.105199203597882
L,L	0.6666666666666666
L,w	3.9563330109498183
L,y	1.2761423749153968
L,r	4.268352319069619
L,!	7.647577822653016
w,w	0.0
w,y	3.2015621187164243
w,r	2.2972670840025837
w,!	4.26997210639768
y,y	0.0
y,r	3.5533879862638087
y,!	6.7179345291203845
r,r	2.497224070943653
r,!	4.546171391700725
!,!	0.9679586801558726
i,i	0.8292528739883945
i,e	1.2071067811865475
i,E	4.621232545590395
i,3	2.701570052480522
i,a	4.780819422327511
i,u	3.6505020190353603
i,o	5.147901228776917
e,e	0.3333333333333333
e,E	4.064569997313999
e,3	2.7986579180104116
e,a	4.5
e,u	4.182873156368473
e,o	5.224771793695074
E,E	1.020037538649718
E,3	3.745433538330218
E,a	2.2453408405441015
E,u	6.466912360831851
E,o	4.548467944444353
3,3	1.6694779159475814
3,a	2.9098151612741288
3,u	3.2513230995488085
3,o	3.373598950060041
a,a	0.0
a,u	5.408326913195984
a,o	2.7408768798653664
u,u	0.3333333333333333
u,o	4.073656022235945
o,o	1.7233563410111659
